id,label,type
node:2c776722-7882-48d9-8a04-bf377a50fec3,INCIDENT 696050 - REPUTATION DAMAGE-BLADE-BEAUMONT ISBL PLOT-MAR 9-2020 PERFORMANCE EXCAVATOR SCRAPED A PIPE WHILE EXCAVATING - NO INJURIES,INCIDENT_LABEL
node:b290ddb1-8c7d-477d-ba78-343ad042fe03,REPUTATION DAMAGE-BLADE-BEAUMONT ISBL PLOT-MAR 9-2020 PERFORMANCE EXCAVATOR SCRAPED A PIPE WHILE EXCAVATING - NO INJURIES,INCIDENT_LABEL
node:4afc4b44-b4c1-4457-b85b-b9720394b257,INCIDENT 696050 - FINANCIAL IMPACT DAMAGE-BLADE-BEAUMONT ISBL PLOT-MAR 9-2020 PERFORMANCE EXCAVATOR SCRAPED A PIPE WHILE EXCAVATING - NO INJURIES,INCIDENT_LABEL
node:22eb8f84-ecaf-4c4a-a683-092e769268d0,FINANCIAL IMPACT DAMAGE-BLADE-BEAUMONT ISBL PLOT-MAR 9-2020 PERFORMANCE EXCAVATOR SCRAPED A PIPE WHILE EXCAVATING - NO INJURIES,INCIDENT_LABEL
node:ed305ad9-d7dc-4df6-af99-d3f29b54b52b,INCIDENT 69605 - PROPERTY DAMAGE-BLADE-BEAUMONT ISBL PLOT-MAR 9-2020 PERFORMANCE EXCAVATOR SCRAPED PIPE WHILE EXCAVATING - NO INJURIES,INCIDENT_TYPE
node:76989af1-dad6-47c7-ae26-af6277f0f639,NEAR MISS 546006 - DROPPED OBJECT - EDRAOUR - FAR SUPERIOR - 17.07.2017,INCIDENT_TYPE
node:82107481-5c95-4e45-b39f-5a7c3cbf0504,PROJECTILE VALVE PLUG,EQUIPMENT
node:d71e12f1-30d8-4456-9afa-255f9212072b,MACGREGOR TECHNICIAN,ORGANIZATION
node:e0ee5d03-1287-4ad9-b240-aa6e09bd32a5,WHIP WINCH AHC SERVO VALVES,EQUIPMENT
node:a35bea42-b9bd-4117-8c3e-95996abc95f7,FARSTAD,ORGANIZATION
node:aacce949-82ee-449c-8b62-98faf0496d03,17.07.2017,DATE
node:78c4ee0d-70e5-4b5b-8ba2-db49ebd1f5b9,APPROXIMATELY 100 LITRES OF OIL,
node:161b5fdc-0975-4fde-8e8b-06c8e2e4eb2f,APPROXIMATELY 5 METERS TOWARDS THE WIRE DRUM,
node:77f09255-9fd5-47ff-8e0e-29183b8b5852,3 METERS ON A GRAATED PLATFORM,
node:631e1fbe-2e03-4dda-9600-181038384e14,17.65 METERS FROM THE ORIGINAL LOCATION OF THE PLUG,
node:8768e506-bc6f-49b9-a470-dc6efb2a1abd,NEAR MISS 546006 - DROPPED OBJECT FROM CRANE,INCIDENT_TYPE
node:539f2310-900a-4381-95e0-53caef2f240e,034309C001 - TOTAL EDRADOUR,PROJECT
node:5c92eee9-34ae-4c74-aaaa-a86825412c08,"2"" CONNECTION/PLUG IN AHC MANIFOLD",EQUIPMENT
node:7fa45f57-5d3f-4819-b463-67b934c08ba1,GRATED PLATFORM,LOCATION
node:cc4b98de-f866-41fc-9364-d6d8c00ab8c7,PLUG,EQUIPMENT
node:2ae4c161-d898-4560-8935-89c12c548aca,WIRE DRUM,EQUIPMENT
node:86cf887a-1672-46c3-8cfa-8089efb0d3c5,GRAATED PLATFORM,LOCATION
node:cdbbaeed-e51a-400c-91f9-424d2ea0f858,0.7 KG,WEIGHT
node:47293416-4b5a-4499-b9f6-4466af796868,5 METERS,DISTANCE
node:2442bc1d-60e0-4d39-b96c-bb211ba22291,17.65 METERS,HEIGHT
node:2da86291-a29a-4b2d-aefe-cdf4eb7a684b,MACGREGOR,ORGANIZATION
node:36fb2bc2-7f87-4d2b-a394-726e35ea2807,7/23/2017,DATE
node:a7e3f703-3f0a-4d79-89d1-637dcd91c07e,NEAR MISS 546 - DROPPED PLUG FROM CRANE,INCIDENT_TYPE
node:41bf3ad9-d246-4745-8cd5-99347d034202,WINCH,EQUIPMENT
node:fc2e084b-1895-4e13-a665-5ee902ef88f1,AHC MANIFOLD,EQUIPMENT
node:0d83f9e3-2f2c-426a-b8f4-af0892d7fbdc,"2"" CONNECTION/PLUG",EQUIPMENT
node:60130648-f456-426b-8127-f4be2f28342f,OTHER COMPONENTS (HOSES),EQUIPMENT
node:31c396fc-a132-449e-a2fd-6812ffaa9ccb,NORTH SEA CANADA - TPNORGE - NORWAY - LYSAKER,LOCATION
node:d1ce302f-5780-47df-990f-f1d19c74b3a6,NEAR MISS 546006 - DROPPED OBJECT - EDRAOUR - FAR SUPERIOR - 17.07.2017 - PROJECTILE VALVE PLUG FROM CRANE,INCIDENT_TYPE
node:0712adb9-fe2a-4725-b98e-bd7fee40bf0e,PROJECT 034309C001 - TOTAL EDRAOUR,ORGANIZATION
node:52472792-a9f2-42c9-b8c6-4f07bbce996d,MACGREGOR TECHNICIANS,ORGANIZATION
node:ba840339-7d21-4bb9-ac0e-ce33c1b368cf,07/23/2017,DATE
node:a0159729-b358-420f-a9d4-9c252173e48d,NEAR MISS 14456 - LOADED FLATBED TRAILER SANK INTO GROUND,INCIDENT_TYPE
node:f749d3c7-b8c5-4417-aadf-6c3c643f327b,THIRD PARTY TRUCKING VENDOR,ORGANIZATION
node:8bcd3885-dfc3-4717-add3-e5802fa92b15,10 LARGE BORE VALVES,EQUIPMENT
node:5238be3c-163e-40b6-b2a5-b8d4a9e80651,2023-05-01,DATE
node:96ec9e4a-29b6-4d56-b0c0-63e600a35f0b,ACCIDENT 604571 - MTC YAMAL LNG PROJECT SABETTA,INCIDENT_TYPE
node:a2d1a2ea-d39c-4cd9-b9be-ffcfdf5e1a11,OOO KD NVEM,ORGANIZATION
node:7d5503d9-5750-4870-a3c5-bba9b73f4b68,2018-08-29,DATE
node:38d7fb44-b39d-4520-87b5-906b4eae78dd,CONCUSSION,INJURY_TYPE
node:b9b84fff-87e9-4e92-9bf3-0eac552792ee,LACERATION OF RIGHT EYEBROW,INJURY_TYPE
node:d4fe1798-267d-4200-a5c8-c2e6822af714,NEAR MISS 529812 - AUXILIARY HEADACHE BALL LOWERED UNINTENTIONALLY,INCIDENT_TYPE
node:adef644a-2b49-417d-8fad-b588d13e201d,08:30,DATE
node:fbb00d15-c985-4c78-bf82-8c34d6dd5c45,BERGEN,LOCATION
node:973c1206-8438-4157-b1e5-aaa43b0e13e4,NOV 400 TONNE CRANE,EQUIPMENT
node:7acef9fb-860b-468e-a0d5-82d3744ee773,3/10/2017,DATE
node:4e1b84f9-922b-4327-b538-cdaa5dd40f7a,AUXILIARY HEADACHE BALL,EQUIPMENT
node:ec501c6d-52a2-440d-a771-2c3559213a41,SPHL,BODY_PART
node:028ed776-5cd3-4cfd-922e-23f152f81269,DEEP EXPLORER - AUXILIARY HEADACHE BALL LOWERED UNINTENTIONALLY,INCIDENT_TYPE
node:98e0c6fe-fd5f-45d2-9690-b5fb138ea1ac,NEAR MISS 608996 - NON TECHNIP OWNED - SCA-NM (SNM) 66 - 2529 TAP - ALBANIA/KP 76 - 27/09/2018 - DRIVER CLIMBED ON TOP OF THE FLAT BACK,INCIDENT_TYPE
node:bf1fd32f-4d1d-4d7c-94ba-985753582f13,FLAT BACK TRUCK,EQUIPMENT
node:4a427337-59eb-462f-ae1b-4f0f337182e1,RIG,EQUIPMENT
node:420c7d18-d461-4b2e-a37d-0bdec01e76eb,ALBANIA/KP 76,LOCATION
node:128dcad9-ea7d-4f02-b0d3-64e021d2f0f8,2018-09-27,DATE
node:1604d9a6-8fe7-456c-85dc-b664b849a20d,"TIRANA FACILITY, TIRANA, ALBANIA, EUROPE",LOCATION
node:1a99dd26-42b4-4f0d-8d9d-b14224df3b18,KP 76 - DRIVER CLIMBED ON TOP OF FLAT BACK TRUCK,INCIDENT_TYPE
node:36d46190-de66-4f4c-84a2-5f28d59c1310,KP 76 - 27/09/2018,
node:a7caa9c2-f351-4f04-8e09-1c7aa2ec3bfd,ALBANIA BRANCH,ORGANIZATION
node:d1d61145-ad39-4b50-bcb8-23b0e817ead0,067183C003 - 02529 - TAP PMC PROJECT,PROJECT
node:e445ee70-9bcf-46b4-8b80-f503c43f3c3e,ACCIDENT 551977 - LACERATION TO LEFT FINGER DURING WIRE BRUSH,INCIDENT_TYPE
node:618154be-6ef9-4249-94dc-43d62a8da02c,NON TECHNIP OWNED - BNJ-MTC 06 - 2529 TAP - GREECE/KP239,LOCATION
node:937ac1da-dc9b-4503-a893-47292b2f48d1,WIRE BRUSH (FITTED TO A GRINDER),EQUIPMENT
node:6a156b5f-0075-489c-8f1a-2df58312f8f2,TAP - GREECE/KP239 - LACERATION TO LEFT FINGER DURING WIRE BRUSH FITTED TO GRINDER,INCIDENT_TYPE
node:d023df56-b87a-4c4e-8c0e-1b4bd0e9943e,GREECE,LOCATION
node:b1eaf39b-5493-4ff6-8198-8e90b3a02c5f,2017-08-09,DATE
node:9e3adc40-68ef-4573-a076-0fc3e59e787c,INCIDENT 65673 - PROJECT UNDERGROUND LIGHTNING CABLE WAS BROKEN,INCIDENT_TYPE
node:3bb62d20-3131-4b5b-9fea-f83f79dbe4e0,PROJECT UNDERGROUND LIGHTNING CABLE,EQUIPMENT
node:12ed0fa2-be79-4de6-9dca-ed10d6a43f48,"SEPTEMBER 27TH, 10:00 AM",DATE
node:1b6c9cde-12e9-4897-a1ef-fd88c97aeb50,SOCAR AZK EMPLOYEES,ORGANIZATION
node:ef4b9d5d-a0d8-4855-a44c-7d21f47f7205,10/28/2019,DATE
node:1af05f61-ab93-464b-9165-f59e2a53c8e0,"INCIDENT 642901 - LD3518, CHRISTOPHER RALSTON, REAR END OTHER VEHICLE",INCIDENT_TYPE
node:999403f7-805a-439d-b817-f33bc52fe05e,LD 3518,EQUIPMENT
node:0d811d8b-d151-45d9-854b-9aa8a5ba676b,HUNTINGTON BANK,LOCATION
node:1e3653d8-2093-41d2-b636-4642a28e2c32,2019-05-09 12:50,DATE
node:85c8e521-5be3-4f6b-b614-fd3bdfa6ae18,"INCIDENT 642900 - LD3518, CHRISTOPHER RALSTON, REAR END OTHER VEHICLE",
node:a2c3dc98-3eb7-4d20-80a3-2988f2e1e11e,ACCIDENT 630128 - NON TECHNIP OWNED BUS SLIPPED AT LOW SPEED,INCIDENT_TYPE
node:e2d17c10-c10a-4a91-90fb-bcb95b5d0b50,SUBCONTRACTOR RENAULT BUS,EQUIPMENT
node:2b2469b2-4fe2-4d77-b68f-0edea80b6e78,AA-275-NM,ORGANIZATION
node:4203df20-583e-4fd7-9f5a-7f80ac92ce6f,TRESTENIC & VISHOCICE ROAD,LOCATION
node:177ce2c3-effe-4e66-836c-2acb2497f8a7,KAPSHTICE ROAD,LOCATION
node:60e23a03-81b2-4470-b9cc-8dfbb98b7370,17:10 PM,DATE
node:89a1a527-95c1-4575-9a10-5bddb4e3f8ee,VILLAGE OF VISHOCICE,LOCATION
node:66b20fbd-6cad-4838-b311-123ce48a5924,"ALBANIA, EUROPE",LOCATION
node:0e3232e3-725c-42bc-a097-b267f78bde4f,17:15 PM,DATE
node:87809bfe-d985-4cfc-97e1-ea7fd192981a,VILLAGE OF VISHOCICE ROAD,LOCATION
node:b224ab23-4669-48c0-b520-fe20354c5074,19:25 PM,DATE
node:e05ef3c5-0699-4089-879b-6ea6c4852075,PHOTO 1,LOCATION
node:be1a9ecd-c3dd-4d0f-8d81-1af2f3464060,PHOTO 2,LOCATION
node:07e91cae-177d-41f1-a04a-dffddd27aac0,PHOTO 3,LOCATION
node:298d746a-b2f4-49d0-9b03-5b5e10aa526e,18:30 PM,DATE
node:2fbcc9e2-d578-407c-bc75-05ae42b66d91,CLIENT HSS REPRESENTATIVE AT ACS02,ORGANIZATION
node:df7203c8-33af-45f9-9ac5-95557c530f6c,NO INJURED PEOPLE,LOCATION
node:53449248-7505-4804-b89d-1600b89de24b,ACCIDENT 630128 - NON TECHNIP OWNED BUS SLIPPED AT A LOW SPEED,INCIDENT_TYPE
node:3c853a34-97d3-4654-98b5-14f2156961d0,SUBCONTRACTOR'S SNOW CLEARING EQUIPMENT,EQUIPMENT
node:71226461-a904-4a71-beba-5f34314f5f3b,RENAULT BUS WITH AA-275-NM PLATE NUMBERS,EQUIPMENT
node:7ab9ce48-c50c-480b-b635-dfdd76163ba8,TRESTENIC & VISHOSICE ROAD,LOCATION
node:5e2f0edd-b72c-4a24-997a-656235d2c1c0,3/27/2019,DATE
node:0196aefa-18df-40cc-9292-42ff177c5b3d,ACCIDENT - BUS SLIPPED AT A VERY LOW SPEED,INCIDENT_TYPE
node:a6af8159-bd9d-408a-8b20-155b025c93f7,CONSTRUCTION SITE,LOCATION
node:b9d38b4c-510f-4311-b84f-aa8387d56bdd,VILLAGE OF VISHOSICE,LOCATION
node:bca8c4f1-fbc6-4b99-9b5a-72a1d834d714,19:25,DATE
node:a02c8d52-11e1-496b-a364-74d018a2f9e0,SUBCONTRACTOR'S HS MANAGER,ORGANIZATION
node:ce2a876a-12c6-4178-a910-c6b69badb89a,CONTRACTOR'S HS MANAGER,ORGANIZATION
node:a1a52379-1d50-4777-a724-44dad8951896,ROAD TRAFFIC,TASK
node:238a7772-fe50-478c-9354-9fb0a0d75483,ACS02,LOCATION
node:68d057b8-9f05-49c8-a22c-d5232f15412e,067183C003,PROJECT
node:161fa403-f380-4471-9592-ad5b26e29625,EMIA,LOCATION
node:2c4ba750-17a2-4f95-b076-a7c62a9a324e,"NEAR MISS 27070 - NON-TECHNIPFMC OWNED - EXXONMOBIL UARU - INTERMOOR (SUBCONTRACTOR), MORGAN CITY, LA - 10 MARCH 2025 - DROPPED SUCTION PLUG",INCIDENT_TYPE
node:9c069efe-b537-4bb0-afd9-9c2b53296e1b,SUCTION PLUG,EQUIPMENT
node:e334534b-9cb4-4102-9684-86ce2d83cf2e,GUSSET,EQUIPMENT
node:a3b78c90-6196-45a8-80ce-5d459f8b66e4,2025-03-10,DATE
node:9a727e7b-fba6-4033-9f39-3ce70bea3524,INCIDENT 69326 - WORK RELATED MOTOR VEHICLE ACCIDENT,INCIDENT_TYPE
node:306dbf6e-28f3-4923-a7b9-078287bcc60e,MR. MAHABUB KHAN (CIVIL CONSTRUCTION ENG.),ORGANIZATION
node:4bc362b4-dd30-4db6-8345-57b09beee7bd,#14/33902,EQUIPMENT
node:1fad1f47-b255-4d6c-8da8-4c71a800c976,"UNKNOWN, UNKNOWN, KUWAIT, MIDDLE EAST",LOCATION
node:5eee7b8c-912f-4d6b-bf4f-c350041dc0c7,ACCIDENT 603872 - LEFT FOOT CAUGHT UNDER PLUG VALVE,INCIDENT_TYPE
node:abe83d73-dca7-4b72-bd72-a24d383cc8c6,"3"" PLUG VALVE",EQUIPMENT
node:f3ee9e2c-3b3e-4980-8b1b-089ad51be937,"BRIGHTON SERVICE BASE, BRIGHTON, USA, NORTH AMERICA",LOCATION
node:2d401b23-bbc1-4fd4-bc13-43fbf3f4f065,2018-08-24,DATE
node:265ff727-41ec-4167-9ec8-8315f42bc401,NEAR MISS 25083 - NM - BATIMENT A - 27/11/2024 - CHUTE DE PAIN DE MOUSSE,INCIDENT_TYPE
node:62dc1330-d7db-4235-95d3-50f1440912a7,G150 RECEIPT,EQUIPMENT
node:dae65f53-d6d8-4af4-a52c-e220e80b4992,2024-11-27,DATE
node:5f6d0c31-fa41-43e5-88fa-7a07a0a5fd94,ACCIDENT 592138 - LTI - 068356CLMU – HURRICANE LANCASTER - FLEXIFRANCE BUILDING W3,INCIDENT_TYPE
node:0a7a70fd-a6c5-4805-a8e6-505c05224f94,LTI - 068356CLMU – HURRICANE LANCASTER,INCIDENT_TYPE
node:d70c61b6-ed51-4fcf-8f57-5780c5f4c814,FLEXIFRANCE BATIMENT W3,LOCATION
node:95b30207-ec0c-404e-88cb-57dcf75eef9d,06/14/2018,DATE
node:3270271c-302d-41b3-9fe6-e6fa5c819090,MISSING WORKPLACE: WORKPLACE - MANUFACTURING SITES - 2. SUBSEA INFRASTRUCTURE - FLEXIBLES  - FLEXI FRANCE (FLEXIBLES) - BATIMENT W3 - MONTAGE EMBOUTS AND LOCATION: FRANCE - LE TRAIT. PLEASE UPDATE LOOKUP TABLE.,LOCATION
node:c97f9cdf-66c8-4bbf-9661-44c23233143f,MOUNTING / TERMINATION,TASK
node:fb4f1979-64b9-4641-888f-885bbe8a7e52,FALL DURING END-FITTING MOUNTING,TASK
node:bb0309dd-f6b1-4932-94d1-6e299a6df7f8,NEAR MISS 632149 - SMALL FIRE DURING SHEATHING OPERATION,INCIDENT_TYPE
node:af4c12f2-760e-41cb-845b-1c0631222657,SHIFT SUPERVISOR,ORGANIZATION
node:52407650-1029-496d-a1eb-cd818dd3f3d3,SCOTT COMMENTS,ORGANIZATION
node:30dc6aa6-3267-4246-aff1-a9c9531340c4,SEAL AROUND BREAKER PLATE,EQUIPMENT
node:6cae1618-742a-47b1-a6e6-3b40bbb3eb12,EXTRUDER BARREL EXIT FLANGE,EQUIPMENT
node:6e99fcdf-cd49-4aab-988d-217e0ac7dd7b,072535J006 - TUL - FENJA,PROJECT
node:b86e3013-9dc4-4992-b511-52ae8b62cb1d,TBT TO EMPLOYEES,ORGANIZATION
node:c142c095-e071-4d07-b622-880b47a014d9,SMALL FIRE,INCIDENT_TYPE
node:7ec9e30f-0d1d-497c-8a94-000c249fb8d5,NEAR MISS 629546 - SECURED LOAD SHIFTED IN TRANSIT,INCIDENT_TYPE
node:4bd276ef-7e67-4c75-98d7-10f9f9c536fd,FLOW LOOP,EQUIPMENT
node:a28732da-c75d-492c-b14e-d111a41e419a,METAL COATINGS,LOCATION
node:5be41a49-b0ac-4895-9517-525a34b689bd,3/21/2019,DATE
node:d5188ee9-dcde-450d-89ed-a53fb5924045,SECURED LOAD SHIFTED IN TRANSIT,INCIDENT_TYPE
node:a84b4121-9da0-4b9e-b626-bdd0172bad26,ACCIDENT 566610 - CHOKE FOR SHELL STONES DAMAGED BY CONTACTING FORKLIFT MAST DURING TRANSPORT FROM STORAGE TO S07,INCIDENT_TYPE
node:b9ee1df7-9817-48cc-9e29-d0a01be99e12,CHOKE FOR SHELL STONES,EQUIPMENT
node:ef607c50-6ffd-429e-bc52-927b78e073ca,INCIDENT 645535 - NEAR MISS BOGOTÁ COLUMBIA JULY 19TH FALL OF CHAIR,INCIDENT_TYPE
node:2ecf93b4-0c85-4148-9ad7-6999acfe88f6,TWO WORKERS,INJURY_TYPE
node:6f965b94-4ee7-446e-b19a-8c245b626852,7/31/2019,DATE
node:9739dc78-9ce2-4e89-bc39-2bc3323b60cd,NEAR MISS 21162 - HAZARD OBSERVATION CASE 45546,INCIDENT_TYPE
node:217fb911-7979-4a70-b3fe-8ec59cdd3d6c,NEAR MISS 567643 - NM - BAT K - CABLE HDMI INCIDENT,INCIDENT_TYPE
node:9eb13795-12d0-473b-a08d-f7d635e153ed,CABLE HDMI,EQUIPMENT
node:8cdc0ca3-bdc5-4a50-a814-529e5ecc5d59,1/15/2018,DATE
node:5974d515-011c-4b8a-8406-df48afe6e8bd,ACCIDENT 9594 - FAC/FF_SZ_13/08/2022_KNEE INJURY,INCIDENT_TYPE
node:575efbd9-9370-4294-80fb-870f4bb86a4f,ETAFOAM PLATES,EQUIPMENT
node:1fcda1c0-e734-4ceb-a639-c1dab96d91cb,2022-08-13,DATE
node:9ceb6526-8a38-497d-8bef-327d1e570854,INJURY - KNEE,INJURY_TYPE
node:fad45b89-fdf7-4b61-a9a0-8fb8c93d2691,"ACCIDENT 597633 - LTI - FRANCE, SENS - 07052018 - FINGER INJURY (THRUMB)",INCIDENT_TYPE
node:430409ad-2e00-476d-9c2c-7dc1cfc101b1,2018-07-05,DATE
node:78ad6cc8-b9a5-41a9-96bd-a7093366b9e6,ACCIDENT 21480 - FIRST AID TREATMENT - CHEMICAL BURN - NORTH SEA ATLANTIC,INCIDENT_TYPE
node:630c0727-562e-4192-a5c8-bfeda796dca3,CHEMICAL METAL BRITE,EQUIPMENT
node:369e0fec-74c4-42dd-b9fa-92412e77394e,HANDI (OIL GRIP) GLOVES,EQUIPMENT
node:e757394e-52a8-4508-9a0b-da876c24527c,NITRILE GLOVES,EQUIPMENT
node:2d827803-6391-4a92-9dbc-98724a76f7fe,SAVLON CREAM,EQUIPMENT
node:0054999f-9baa-4152-ace3-6f3e57215692,TALBOT & AFFLECK PROJECT,PROJECT
node:2dd7a658-23a1-40fa-8c3e-877289248ed1,TMOS (TUK - UK - ABERDEEN),OPERATING_CENTER
node:5c58649d-9333-4a71-b648-d4a8734f2b96,INCIDENT 67915 - PAINT DAMAGE TO CHOKE,INCIDENT_TYPE
node:f3e231a7-0117-46c4-a05e-e0909fedab6d,CHOKE,EQUIPMENT
node:2e80ded1-ec97-4320-bd65-17ff33fc7fd3,2020-05-22,DATE
node:b59a42e3-5f94-4909-862e-db3432f0fa98,INCIDENT 69844 - SIF NEAR MISS ARCTIC LNG 2 WISON 19/11/2020 CLIP PLATE FELL FROM HEIGHT,INCIDENT_TYPE
node:eda849b2-0055-4e43-8340-534085ca1c6a,ZE YU (WISON SUBLET),ORGANIZATION
node:583ceae0-d905-4f00-b1ca-9d072f91f4f0,"H28 AXIS COLUMN, TMR4E, BELOW, WEST SIDE",LOCATION
node:728426cb-d5ed-47a9-9231-9363186cd18d,"QIDONG, CHINA",LOCATION
node:3395c4e5-d834-4174-b2d2-378958b3858e,11/24/2020,DATE
node:3e81c20e-f05e-497f-9b32-248e50f98dec,"INCIDENT 649274 - FIRST AID INCIDENT - SHELL - GREMP CAMPUS S05 HIGH BAY CELL#7 NIGHTSHIFT - AUGUST 31, 2019",INCIDENT_TYPE
node:e20372f1-44f2-4988-b70a-565e678c4834,443 FLUID,EQUIPMENT
node:a8eed440-b9c2-4290-a530-4cc1f4b67288,"AUGUST 31, 2019",DATE
node:565efcb3-4555-4861-9ced-8a1625afc7e8,ACCIDENT 533222 - VEHICLE ACCIDENT IN DOHA,INCIDENT_TYPE
node:0fd8d924-254d-4ccd-ab24-dc6af6101b9e,REGION B - TPME - QATAR - DOHA,OPERATING_CENTER
node:f30d93ef-fa30-49c7-9348-dd8644f30e4e,4/6/2017,DATE
node:82c08763-1a92-4a24-81b2-132fe49129b5,NEAR MISS 14558 - DEEP DISCOVERER NEAR MISS MOORING LINES,INCIDENT_TYPE
node:9c45e93a-f21c-4535-a29c-b7fc5a07fb76,075479C001,EQUIPMENT
node:1e59b6cc-d3b7-4d47-97ba-76bb2cc808c2,CYAN SUBSEA UK LTD.,ORGANIZATION
node:f5396640-158c-43d6-83dc-c0f3cac79335,VESSEL / YARDS-LOAD-OUT,WORK_PROCESS
node:6b2f5e2c-14d6-4bab-a40b-5aeeb8378fe6,ACCIDENT 9617 - LTI DISJOINTED FINGER,INCIDENT_TYPE
node:b6b41340-83e1-4f30-9f69-f3bbccabafc2,2022-08-15,DATE
node:f471e37b-9ad6-4d89-8ed8-cd253af79a75,ACCIDENT 16329 - CREW MEMBER SLIGHTLY INJURED ON LEFT ELBOW AFTER TRIPPING ON A 150TE SHACKLE,INCIDENT_TYPE
node:6a2b72f3-24a1-4284-be7b-25e792d921d3,150TE SHACKLE,EQUIPMENT
node:fce0e5ee-3095-49b8-a720-c46b847ae3c0,8/27/2023,DATE
node:0007a701-2e7e-4cd7-a99a-60064ed21cf5,LEFT ELBOW,BODY_PART
node:b79d9396-6fef-4ab8-b500-28a4c230fd4d,RIGGING SUPERVISOR AND ASSISTANT RIGGING SUPERVISOR,ORGANIZATION
node:34e95116-2718-4a64-a8e3-83b5b8745160,NEAR MISS 17440 - 002 - S05 - HIGHBAY - M TYPE HOSE FAILURE,INCIDENT_TYPE
node:e6cc3d69-ae35-4090-a418-bb6ae877f51b,2023-10-27,DATE
node:5a85d333-4d99-4755-87a0-4bdf0ebb0e81,ACCIDENT 7269 - 570458 - ACCIDENT / ACIDENTE - FAN OVERHEATING / SUPERAQUECIMENTO DE VENTILADOR,INCIDENT_TYPE
node:edf2c91e-00ff-4a64-95a1-67c43db34011,ACCIDENT 25252 - [BUZIOS 6] MARESK MASTER - FAT - BACIA DE SANTOS/RJ - APRISIONAMENTO NO PÉ DIREITO (EVENTO NÃO APROPRIADO),INCIDENT_TYPE
node:139d5551-a22a-4d7f-92eb-0213401084c8,TRIANGULAR PLATE,EQUIPMENT
node:1e736856-ad96-49fe-84a7-6077146b8967,2024-12-05,DATE
node:47851f2c-2f92-4454-bb38-22f626a0d8a2,ACCIDENT 596797 - NON-WORK RELATED VEHICLE COLLISION - BASE CABIÚNAS,INCIDENT_TYPE
node:f4fa48c3-b570-4efe-b3ac-251324fe72df,NON-WORK RELATED,ORGANIZATION
node:ad576ca1-db36-4bc1-ab90-43ab99decf4b,ACCIENTE DE TRAJETO - BASE CABIÚNAS,INCIDENT_TYPE
node:e61aeac4-8326-4f37-81c1-7f5abcddd97e,BASE CABIÚNAS,LOCATION
node:eb5fbc8d-4126-4ebf-9169-7300bbd15c47,2018-07-11,DATE
node:486738d3-7f37-4453-9862-79c47b31a40e,INCIDENT 711225 - ALNG2- MWP2C- FIRE INCIDENT - TMP002 - BLM009,INCIDENT_TYPE
node:2ac310d5-208e-4a79-865a-81c4f4944098,ROCK WOOL MATERIAL,EQUIPMENT
node:b79f687b-9da7-4a7a-aa74-64d2d60a1c90,"APRIL 1ST , 2021",DATE
node:ea5a30f8-6aa0-4a54-a2a8-8731db62dee0,"UNKNOWN, TIANJIN, CHINA, ASIA PACIFIC",LOCATION
node:c90cec76-cfec-45d6-851f-5f7eb5ffdf5e,4/2/2021,DATE
node:43151e3b-b49b-4eca-b552-9c43b76dcd43,INCIDENT 715802 - NON-TFMC OWNED ENVIRONMENTAL INCIDENT - SHELL BARRACUDA - DOF SKANDI SKANSEN - MAY 07 2021 @ 1700 HRS.,INCIDENT_TYPE
node:ce94c364-3108-4516-b35e-f598f5152d6a,ROV UHD 58,EQUIPMENT
node:0b197bbe-b993-4191-b2e0-104d740130e3,CSS SKID,EQUIPMENT
node:e3ea89c5-c010-4aaf-9a62-f152248619f2,SHELL TELLUS OIL,SUBSTANCE
node:04a3deed-f949-481e-8e4b-6df89bc47798,DOLPHIN ALPHA PLATFORM,LOCATION
node:90aa9f0f-c527-44e4-aea7-67f37bdfa972,MISSING WORKPLACE: WORKPLACE - OFFSHORE ASSETS - SKANDI SKANSEN AND LOCATION: TRINIDAD AND TOBAGO.,LOCATION
node:e651329a-0968-451a-a411-5c2ecab13b53,INCIDENT 692070 - NEAR MISS - MAINTENANCE PERIOD PROJECT - DEEP ENERGY – 23 SEPT 20,INCIDENT_TYPE
node:13534603-1824-49e2-95b1-8cb1f1330535,21:45 ON 22/09/2020,DATE
node:8567f53c-9410-4006-ae32-b656fac45212,INVERGORDON,LOCATION
node:9d2b448e-4152-46a6-be7c-b850a716a48a,10NM VISIBILITY,META_FACTS
node:c8b106fd-47ef-4d53-bbe5-2f397404ae42,220° WIND,META_FACTS
node:665f2caf-0212-4e2f-beed-321d534ce7eb,10KTS WIND SPEED,META_FACTS
node:fc915e2e-e064-4ccf-ac45-d5b522e856fa,13°C TEMPERATURE,META_FACTS
node:82501808-0931-4d3d-9af4-0d17d80eca0d,ENGINE ROOM NO. 3,LOCATION
node:0424b3e3-4167-46a1-a2ee-925beaeabdd7,ENGINE NO. 6,EQUIPMENT
node:5efea32c-143e-47b4-b999-705f746e79c9,ENGINE NO. 3,EQUIPMENT
node:cbd7fcfc-a2db-4003-95b3-d28b1a0ec6d3,FUEL CONDITIONING MODULE NO. 3,EQUIPMENT
node:73b57fd3-7066-432c-9661-fdf13506cb35,FUEL CONDITIONING MODULE NO. 2,EQUIPMENT
node:d05324a2-5521-4fff-91ac-9e8cfc18ff8d,ENGINE NO. 1,
node:8034ae1e-3142-45a9-8f40-240d8408e0b6,ENGINE NO. 4,
