src,rel,dst,src_label,dst_label,row_id
node:8045bc4ef3beffa2,is,node:65dc49e7dc1b4917,status,Active,18244
node:eec10456946c31d1,was,node:ebe81cd24ebdfd1f,Oil,sent,1726
node:eec10456946c31d1,was sent through,node:8b892dd9c97fe42d,Oil,flare line,1726
node:eec10456946c31d1,was accidentally sent through,node:8b892dd9c97fe42d,Oil,flare line,1726
node:eec10456946c31d1,was,node:aaa7f58b84cd9e4d,Oil,accidentally sent,1726
node:912d2785934c8b40,was running,node:9bf7cba8502cfb8f,separator,then normal,1726
node:912d2785934c8b40,was running,node:f39c8a0cb3aed98a,separator,higher normal,1726
node:912d2785934c8b40,was running,node:b4ea468ae9edba35,separator,higher then normal,1726
node:912d2785934c8b40,was running,node:737b4416a2777660,separator,normal,1726
node:2fa8cf97ddcd51af,is in,node:5c24de51df45bc9a,retention time,tank,1726
node:94d51493fbaa2a9f,kept,node:bcd5449c0d4d01de,oil level,rising,1726
node:8d2c682e762b4869,was,node:3f955c9a66ee066f,help,opened quickly,1726
node:8d2c682e762b4869,was,node:a9ada3a3a21ca1f7,help,opened,1726
node:8b892dd9c97fe42d,was,node:3f955c9a66ee066f,flare line,opened quickly,1726
node:8b892dd9c97fe42d,was,node:48e48132e60939dd,flare line,when opened quickly,1726
node:8b892dd9c97fe42d,was,node:89622eb37f6c37f9,flare line,opened too quickly,1726
node:8b892dd9c97fe42d,was,node:6dabf5f3598ba879,flare line,when opened,1726
node:8b892dd9c97fe42d,was,node:a9ada3a3a21ca1f7,flare line,opened,1726
node:8b892dd9c97fe42d,was,node:848522c6ab550ea2,flare line,when opened too quickly,1726
node:8a080ea6a47b8c75,quickly put out,node:47610836e60140b2,I,10x2 fire,1726
node:8a080ea6a47b8c75,quickly put out,node:a3870e6a57193645,I,small 10x2 fire,1726
node:8a080ea6a47b8c75,put out,node:a3870e6a57193645,I,small 10x2 fire,1726
node:8a080ea6a47b8c75,put out,node:47610836e60140b2,I,10x2 fire,1726
node:020e795eb78fe3eb,opened back up,node:c4b5f7ad1c3c7213,We,met,1726
node:3d835f0a9e540d5e,were,node:c4b5f7ad1c3c7213,safety protocols,met,1726
node:5da22bd0f1da454f,was,node:9057f4cea3951703,line,drained,1726
node:020e795eb78fe3eb,opened up,node:c4b5f7ad1c3c7213,We,met,1726
node:020e795eb78fe3eb,opened,node:c4b5f7ad1c3c7213,We,met,1726
node:8b892dd9c97fe42d,was,node:9057f4cea3951703,Flare line,drained,1726
node:020e795eb78fe3eb,opened back,node:c4b5f7ad1c3c7213,We,met,1726
node:94894d0480830370,is,node:3cb7d2848a6144c8,type,Environment,1726
node:1a345cef2abea8d3,is,node:30b402df5de31446,severity value,2.0,1726
node:94894d0480830370,description of is,node:1d051ddebb2afa7b,type,Frequency,1726
node:f65bceae9e1f5084,is Frequency of,node:f59c096b3321a5ef,description,incident,1726
node:f65bceae9e1f5084,is,node:1d051ddebb2afa7b,description,Frequency,1726
node:b66ca7b81154bd22,is,node:ee7d7df4366777c2,value,1.0,1726
node:8987dddee8db0aa6,is,node:30b402df5de31446,criticality,2.0,1726
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,1726
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,1726
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,1726
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,1726
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,1726
node:1dc98cc9a40e5a79,is,node:47768193fb778978,date,15:00.0,1726
node:eec10456946c31d1,is in,node:8b892dd9c97fe42d,Oil,flare line,1726
node:f02496fb1c3a429d,is Oil in,node:8b892dd9c97fe42d,title,flare line,1726
node:9e0a3afd66f4fadf,title of is,node:bc3186af9fbd5508,case,Oil in flare line,1726
node:9e0a3afd66f4fadf,title of is,node:eec10456946c31d1,case,Oil,1726
node:f02496fb1c3a429d,is,node:eec10456946c31d1,title,Oil,1726
node:afc97a12f07d4317,is,node:50ab6bc779fa9600,General Business Unit involved,Surface,1726
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,1726
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,1726
node:efb0833c3b6eb969,is,node:3f49d0867da0801b,specific Business Unit,Surface Americas,1726
node:9613588cae9c50d2,is,node:3f49d0867da0801b,The General Business Unit,Surface Americas,1726
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,1726
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,1726
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,1726
node:99ac13c2bb0f4fc7,is,node:6bf007836a35ccb8,client,HESS CORPORATION,1726
node:d9d10f1dc86defd4,is,node:eb1a2a6207e2cf25,case categorization,Hazardous liquids,1726
node:d9d10f1dc86defd4,is,node:db834712d918a659,case categorization,liquids,1726
node:f4fb9429ef1c1c5d,is,node:78fc208a708a21f6,work process,Vessel,1726
node:9e0a3afd66f4fadf,was reported on,node:c559bf7f74b83ba6,case,4/11/2022,1726
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,1726
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,1726
node:fd062c23cbff59ef,was,node:30b402df5de31446,loss potential severity,2.0,1726
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,1726
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,1726
node:1dc98cc9a40e5a79,is,node:fbb42e3799763e6c,date,12/20/2022,1726
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,1726
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,1726
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,1726
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,1726
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,1726
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,1726
node:2809263c1552cd5a,is,node:3222bd3614cf1c6a,location code,TFMC616,1726
node:f59c096b3321a5ef,code of is,node:3222bd3614cf1c6a,incident,TFMC616,1726
node:8045bc4ef3beffa2,is,node:65dc49e7dc1b4917,status,Active,1726
node:6618aad2c0ad0720,was placing,node:f6d164bb20722a83,Janitor,his brush,1093
node:e9934b8bedf121b2,fell to,node:97e7789ff5cae19d,it,side,1093
node:3f386b82b8248c20,left from,node:34b625fee1d68c56,his head,site modification,1093
node:6618aad2c0ad0720,retrieve,node:c6bf306f8edf08cd,Janitor,the wall,1093
node:6618aad2c0ad0720,banged,node:3f386b82b8248c20,Janitor,his head,1093
node:3f386b82b8248c20,left from,node:00f8e33c401fe92c,his head,previous site modification,1093
node:ae8f2cc452f5396e,caused,node:7a36b6a8ddb496a0,contact,cut form,1093
node:ae8f2cc452f5396e,caused,node:388318180a850150,contact,small cut form,1093
node:ae8f2cc452f5396e,caused,node:6b40d41f9e49504d,contact,cut form on his head,1093
node:ae8f2cc452f5396e,caused,node:ff0d9d3d98ca2934,contact,small cut form on his head,1093
node:fb45a8eea326f469,returned to,node:6710a35968663e91,Operator,work,1093
node:6196b1ad648cdd86,returned to,node:6710a35968663e91,cut,work,1093
node:e04227f91d94ea5d,was given,node:ba95fbd3b3526620,First Aid,clean,1093
node:e04227f91d94ea5d,was,node:1a4e2bb743810f70,First Aid,given,1093
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,1093
node:f65bceae9e1f5084,is,node:4dd842546de55b2c,description,Negligible,1093
node:1a345cef2abea8d3,is,node:ee7d7df4366777c2,severity value,1.0,1093
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,1093
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,1093
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,1093
node:9e0a3afd66f4fadf,is,node:89c9e690f63d8de8,case,occur,1093
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,1093
node:8987dddee8db0aa6,is,node:30b402df5de31446,criticality,2.0,1093
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,1093
node:b66ca7b81154bd22,is,node:1c9898c2a5f6f9bf,value,0.0,1093
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,1093
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,1093
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,1093
node:1dc98cc9a40e5a79,is,node:9fe4463071da5136,date,30:00.0,1093
node:f02496fb1c3a429d,is,node:6618aad2c0ad0720,title,Janitor,1093
node:afc97a12f07d4317,is,node:b7a3802d43e0d4cc,General Business Unit involved,REMS,1093
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,1093
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,1093
node:efb0833c3b6eb969,is,node:a2a93ced581db7a0,specific Business Unit,Well,1093
node:9613588cae9c50d2,is,node:a2a93ced581db7a0,The General Business Unit,Well,1093
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,1093
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,1093
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,1093
node:99ac13c2bb0f4fc7,is,node:752cc9fe56c4dc7f,client,ANDRON CONTRACT SERVICES LIMITED,1093
node:d9d10f1dc86defd4,is,node:781f46fabbbd7ca3,case categorization,Hazard Identification,1093
node:f4fb9429ef1c1c5d,is,node:2186a872a424a2a0,work process,Manufacturing-Other Manufacturing Activities,1093
node:9e0a3afd66f4fadf,was reported on,node:0f1a88edf5e12fb1,case,4/1/2022,1093
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,1093
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,1093
node:fd062c23cbff59ef,was,node:ee7d7df4366777c2,loss potential severity,1.0,1093
node:f59c096b3321a5ef,been,node:8b3aa9c18f3ac1e0,incident,when has approved,1093
node:1dc98cc9a40e5a79,is,node:cc31d16732793c96,date,5/2/2022,1093
node:f59c096b3321a5ef,been,node:6a611dc3333cada5,incident,has approved,1093
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,1093
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,1093
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,1093
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,1093
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,1093
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,1093
node:2809263c1552cd5a,is,node:499703017953d7b1,location code,TFMC515,1093
node:f59c096b3321a5ef,code of is,node:499703017953d7b1,incident,TFMC515,1093
node:8045bc4ef3beffa2,is,node:65dc49e7dc1b4917,status,Active,1093
node:612e7b46aa3c7fa3,missing on,node:777daa1dd38ec19d,July Wachs cutter guide bar,return vessel conditions,15831
node:612e7b46aa3c7fa3,missing on,node:d5de4f4a06963e7a,July Wachs cutter guide bar,return,15831
node:612e7b46aa3c7fa3,missing on,node:ec5502d2147375e8,July Wachs cutter guide bar,return vessel Environmental conditions,15831
node:da784e846f0f4505,up to,node:f59c096b3321a5ef,leading,Incident,15831
node:2bd5e65a25df34ba,saw for,node:066ffd6fcacc8031,Wachs,8 cut,15831
node:2bd5e65a25df34ba,saw for,node:df93df07d35a1c9b,Wachs,8 nozzle cut,15831
node:2bd5e65a25df34ba,saw for,node:9048f35b5784c432,Wachs,N6,15831
node:9e371b767289b0c1,be cut in,node:b9b973d20c1454e3,Nozzle N6,two locations,15831
node:9e371b767289b0c1,be,node:6196b1ad648cdd86,Nozzle N6,cut,15831
node:9e371b767289b0c1,be cut in,node:8f1a548cec1aea19,Nozzle N6,two locations secure,15831
node:9e371b767289b0c1,be cut in,node:7da8ce1cf68c057b,Nozzle N6,two locations secure before cut,15831
node:9e371b767289b0c1,be cut in,node:1260e1119cbbf2bc,Nozzle N6,two locations secure before second cut,15831
node:b3cc483c1e6fba3d,is in,node:9b10df096a75668f,section,tooling basket,15831
node:2bd5e65a25df34ba,saw,node:18b1d7b7390b2d9f,Wachs,section in tooling basket,15831
node:2bd5e65a25df34ba,section in,node:9b10df096a75668f,Wachs,tooling basket,15831
node:2bd5e65a25df34ba,saw,node:b3cc483c1e6fba3d,Wachs,section,15831
node:1883536e4c9de4f1,is in,node:f1b6b86f866e18f1,40 kg,water,15831
node:796d4ffdfcad69b0,is in,node:494ecb81af3af9cb,weight,salt water,15831
node:0aa42cd47d56f3c6,using,node:f1b617f5e131d7d2,Wachs cutter,messenger line,15831
node:0aa42cd47d56f3c6,was,node:46c0ff1c93ddc223,Wachs cutter,recovered to work station on main deck,15831
node:e9934b8bedf121b2,was upon,node:67b2dc8708dcb57f,it,recovery to work station,15831
node:0aa42cd47d56f3c6,was,node:9c0f3bced26905ab,Wachs cutter,recovered to work station on deck,15831
node:41b4830c2b80beaf,was noted,node:c7444e1a68c0c510,guide bar,being missing,15831
node:0aa42cd47d56f3c6,completed,node:ea3b05c9448d32cc,Wachs cutter,its cut,15831
node:0aa42cd47d56f3c6,was recovered on,node:517016d29110d473,Wachs cutter,deck,15831
node:0aa42cd47d56f3c6,using,node:85e30f3e4c746f5b,Wachs cutter,crane,15831
node:0aa42cd47d56f3c6,was,node:b9ff6d9cd0a5b24e,Wachs cutter,recovered,15831
node:e9934b8bedf121b2,was upon,node:690c46aba42fc7d3,it,recovery,15831
node:0aa42cd47d56f3c6,was recovered to,node:12e843ba43b036d1,Wachs cutter,work station,15831
node:41b4830c2b80beaf,was,node:0c613381449c1087,guide bar,noted,15831
node:0aa42cd47d56f3c6,was recovered on,node:94b2d6ab8133226f,Wachs cutter,main deck,15831
node:99ac13c2bb0f4fc7,have,node:208e2f4837ce9a88,Client,have informed,15831
node:8e05757d70b74b4d,be,node:90a4409b9c57f9c2,Wachs cutter scope,required,15831
node:8e05757d70b74b4d,be required on,node:ace9b0eac87cb97b,Wachs cutter scope,project,15831
node:3870a30e191483dc,was recorded,node:8bad411ebc90802f,event,distance,15831
node:3870a30e191483dc,was recorded distance as,node:c718a78db209279b,event,environmental event,15831
node:3870a30e191483dc,was recorded distance as,node:3870a30e191483dc,event,event,15831
node:3870a30e191483dc,was recorded,node:80bc78a7f4b57ae5,event,distance of travel,15831
node:3870a30e191483dc,was recorded,node:0c94bc79ca80052c,event,distance between worksite mini,15831
node:3870a30e191483dc,ised,node:871487a7ae3ed525,event,potential,15831
node:3870a30e191483dc,was recorded,node:6d9ef2f283231bae,event,distance of travel between worksite mini,15831
node:3870a30e191483dc,ised,node:78929650f89efccc,event,potential of event,15831
node:020e795eb78fe3eb,took,node:7df2be08d18b5fda,we,value of 7.85 g/cm3,15831
node:020e795eb78fe3eb,took,node:cddbd00f225b361f,we,average value,15831
node:020e795eb78fe3eb,took,node:ca73aa78316f5553,we,average value of 7.85 g/cm3,15831
node:020e795eb78fe3eb,took,node:b66ca7b81154bd22,we,value,15831
node:020e795eb78fe3eb,took value For,node:c22a6686ea1e505a,we,calculation,15831
node:9c61e870909a8c49,needs,node:94d6d05dc77c467d,buoyancy effect,considered,15831
node:9c61e870909a8c49,be,node:94d6d05dc77c467d,buoyancy effect,considered,15831
node:4dde1cfc6fc5e050,has,node:b9e872eff2d5c4fa,Seawater,density of around 1.025 g/cm3,15831
node:4dde1cfc6fc5e050,has,node:4f852d0246aa7f9c,Seawater,density,15831
node:796d4ffdfcad69b0,is equal to,node:6f92107a6d77f66f,weight,its mass,15831
node:796d4ffdfcad69b0,is equal to,node:f39ab1768a53f4ce,weight,its mass multiplied by acceleration,15831
node:796d4ffdfcad69b0,is,node:5cce9ce35adb1a6d,weight,equal,15831
node:796d4ffdfcad69b0,is equal to,node:f50c09c8f8c4edee,weight,its mass multiplied,15831
node:62d1dd5479a3e79f,Weight of is,node:8721bf97c3f08c84,stainless steel,approximately 2.18 kg,15831
node:1215a0c6fb2dc2e3,Weight of is,node:8721bf97c3f08c84,steel,approximately 2.18 kg,15831
node:cab24c1b7f441fb0,weight in,node:4dde1cfc6fc5e050,Weight =,seawater,15831
node:62d1dd5479a3e79f,of Weight is,node:4f6f2bbf3ba2b9ec,stainless steel,weight in seawater,15831
node:796d4ffdfcad69b0,is in,node:4dde1cfc6fc5e050,weight,seawater,15831
node:cab24c1b7f441fb0,weight of,node:bc9cd8b3546a537f,Weight =,2.5 kg,15831
node:4dde1cfc6fc5e050,in Weight is,node:b420337fc341c3f9,seawater,weight of 2.5 kg of stainless steel,15831
node:94894d0480830370,is,node:3cb7d2848a6144c8,type,Environment,15831
node:f65bceae9e1f5084,is,node:4dd842546de55b2c,description,Negligible,15831
node:1a345cef2abea8d3,is,node:ee7d7df4366777c2,severity value,1.0,15831
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,15831
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,15831
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,15831
node:9e0a3afd66f4fadf,is,node:89c9e690f63d8de8,case,occur,15831
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,15831
node:8987dddee8db0aa6,is,node:30b402df5de31446,criticality,2.0,15831
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,15831
node:b66ca7b81154bd22,is,node:1c9898c2a5f6f9bf,value,0.0,15831
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,15831
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,15831
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,15831
node:af37b94b74201925,is,node:9fe4463071da5136,time,30:00.0,15831
node:f02496fb1c3a429d,is,node:13ed92e87ae679f6,title,Environmental,15831
node:612e7b46aa3c7fa3,missing on,node:d5de4f4a06963e7a,July Wachs cutter guide bar,return,15831
node:612e7b46aa3c7fa3,missing on,node:b5dec40e5ba137fb,July Wachs cutter guide bar,return vessel,15831
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,15831
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,15831
node:efb0833c3b6eb969,is,node:0a8aa232494d650c,specific Business Unit,Projects,15831
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,15831
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,15831
node:9613588cae9c50d2,is,node:0a8aa232494d650c,The General Business Unit,Projects,15831
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,15831
node:5322bd41eb35fa05,is,node:ac0ef3a0cde9ff0b,name,Claire Ridget Caisson Removal,15831
node:ace9b0eac87cb97b,name of is,node:ac0ef3a0cde9ff0b,project,Claire Ridget Caisson Removal,15831
node:99ac13c2bb0f4fc7,is,node:1169a99ebdcc2f7c,client,BP EXPLORATION OPERATING COMPANY,15831
node:d9d10f1dc86defd4,is,node:68d037e05a11bb4f,case categorization,Equipment condition,15831
node:f4fb9429ef1c1c5d,is,node:78fc208a708a21f6,work process,Vessel,15831
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,15831
node:9e0a3afd66f4fadf,was reported on,node:04cdef452f0d2420,case,7/25/2023,15831
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,15831
node:fd062c23cbff59ef,was,node:ee7d7df4366777c2,loss potential severity,1.0,15831
node:1dc98cc9a40e5a79,is,node:113e95fc02b366c7,date,9/18/2023,15831
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,15831
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,15831
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,15831
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,15831
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,15831
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,15831
node:3dc2d5f80ef9d4ee,is,node:e32375a02bc4d9bf,operating center,UK Aberdeen,15831
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,15831
